frame,id,x1,y1,x2,y2,type
130,35,1084.83,305.91,37.69,30.34,car
130,38,709.9,409.22,156.03,101.53,car
130,42,946.83,291.34,64.73,26.35,car
130,43,1146.49,312.48,36.7,51.36,car
130,52,744.22,459.74,321.16,175.16,car
131,3,466.63,352.25,117.41,42.63,car
131,5,292.57,340.51,100.71,42.84,car
131,8,850.48,314.78,77.78,52.93,car
131,11,1110,290.95,29.83,24.88,car
131,12,996.08,329.67,89.31,77.12,car
131,22,1107.86,270.02,56.59,15.44,car
131,26,1038.7,308.58,56.9,45.94,car
131,30,979.53,278.67,65,30.65,car
131,35,1085.13,306,37.43,30.21,car
131,38,711.51,406.75,155.81,102.89,car
131,42,946.79,291.32,64.57,26.31,car
131,43,1146.5,312.47,36.73,51.42,car
131,52,756.16,458.25,307.71,171.68,car
132,3,465.28,352.2,117.48,42.62,car
132,5,291.34,340.33,100.67,42.85,car
132,8,850.27,314.83,77.88,53.13,car
132,11,1110.19,290.92,29.69,24.79,car
132,12,996.16,329.27,89.34,77.14,car
132,22,1107.87,269.91,56.82,15.63,car
132,26,1039.32,308.66,56.39,45.69,car
132,30,979.59,278.63,64.93,30.67,car
132,35,1085.25,306.03,37.29,30.15,car
132,38,712.72,405.91,154.39,103.32,car
132,42,946.79,291.31,64.47,26.3,car
132,52,762.12,457.86,299.08,170.4,car
133,3,459.99,352.17,116.88,42.41,car
133,5,286.36,340.33,100.55,42.79,car
133,8,849.64,314.81,78.17,53.35,car
133,11,1110.43,290.89,29.69,24.82,car
133,12,998.17,333.44,84.24,72.4,car
133,22,1109.2,270.3,54.01,14.77,car
133,26,1039.33,309.03,56.62,46.08,car
133,30,979.66,278.64,64.75,30.62,car
133,35,1085.19,305.39,37.23,30.3,car
133,38,714.91,403.05,153.42,104.43,car
133,42,947.16,291.34,64.78,26.45,car
133,43,1146.4,312.5,36.77,51.51,car
133,52,773.99,455.42,286.55,166.99,car
134,3,458.1,352.16,116.68,42.33,car
134,5,284.62,340.35,100.51,42.76,car
134,8,849.63,314.75,77.76,52.94,car
134,11,1110.53,290.9,29.67,24.84,car
134,12,998.82,335.07,82.44,70.56,car
134,22,1109.69,270.46,52.99,14.43,car
134,26,1039.47,309.23,56.4,46.06,car
134,30,979.7,278.63,64.64,30.61,car
134,35,1085.29,305.16,36.95,30.24,car
134,38,716.38,402.01,151.71,104.9,car
134,42,947.32,291.35,64.86,26.5,car
134,43,1146.41,312.51,36.74,51.52,car
134,52,779.9,454.61,278.49,165.73,car
135,3,452.62,351.9,117.09,42.48,car
135,5,281.6,340.99,98.84,41.88,car
135,8,847.94,314.53,78.71,53.71,car
135,11,1111.55,290.97,29.46,24.71,car
135,12,998.3,333.54,83.92,72.11,car
135,22,1109.61,270.44,53.17,14.44,car
135,26,1039.35,307.84,57.36,47.15,car
135,30,979.81,278.68,64.46,30.55,car
135,35,1085.58,305,36.88,30.19,car
135,38,719.74,400.94,147.8,103.91,car
135,42,947.34,291.34,64.85,26.52,car
135,43,1146.4,312.51,36.78,51.57,car
135,52,789.12,448.09,272.08,165.31,car
136,3,448.92,351.66,116.97,42.41,car
136,5,278.89,340.94,97.39,41.14,car
136,8,846.99,314.51,78.89,53.88,car
136,11,1111.97,290.92,29.48,24.78,car
136,12,998.65,332.7,84.01,72.43,car
136,22,1109.57,270.35,53.47,14.48,car
136,26,1039.83,307.17,57.09,47.22,car
136,30,979.95,278.74,64.25,30.45,car
136,38,722.61,400.85,143.21,102.11,car
136,42,947.03,291.34,64.47,26.37,car
136,52,796.83,444.52,265.72,164.54,car
137,3,447.66,351.58,116.95,42.38,car
137,5,277.95,340.93,96.96,40.85,car
137,8,846.7,314.5,78.91,53.95,car
137,11,1112.13,290.91,29.45,24.81,car
137,12,998.77,332.33,83.97,72.62,car
137,22,1109.52,270.31,53.65,14.5,car
137,26,1040.09,306.94,56.78,47.23,car
137,30,980.02,278.82,64.13,30.35,car
137,38,723.98,400.87,140.65,101.59,car
137,42,946.93,291.33,64.31,26.32,car
137,52,804.34,445.1,252.21,158.42,car
138,3,441.63,351.56,117.04,42.41,car
138,5,273.93,340.53,97.41,41.33,car
138,8,845.9,314.45,78.92,54.04,car
138,11,1112.37,290.64,29.45,24.88,car
138,12,999.39,331.59,83.54,72.34,car
138,22,1108.8,270.3,54.31,14.7,car
138,26,1041.44,307.11,55.39,46.24,car
138,30,980.17,278.81,64.21,30.34,car
138,38,727.75,399.42,135.99,99.6,car
138,42,946.95,291.34,64.15,26.26,car
138,52,811.72,442,247.93,158.25,car
139,3,439.46,351.57,117.09,42.44,car
139,5,272.76,340.37,97.2,41.51,car
139,8,845.7,314.47,78.8,54.02,car
139,11,1112.46,290.54,29.42,24.93,car
139,12,999.58,331.2,83.47,72.36,car
139,22,1108.55,270.29,54.53,14.78,car
139,26,1041.95,307.2,54.76,45.86,car
139,30,980.29,278.88,64.09,30.26,car
139,38,729.47,398.89,133.41,98.98,car
139,42,946.97,291.34,64.08,26.23,car
139,52,815.26,440.93,244.38,158.31,car
140,3,435.7,351.85,114.54,41.51,car
140,5,272.38,340.69,94.79,40.83,car
140,8,845.89,314.57,78.4,53.76,car
140,11,1112.85,290.53,29.06,24.66,car
140,12,1000.74,331.15,82.08,70.93,car
140,22,1108.45,270.31,54.6,14.81,car
140,26,1043.15,307.01,53.38,44.73,car
140,30,980.25,278.86,64.24,30.35,car
140,38,731,395.67,132.44,99.85,car
140,42,946.99,291.32,64.08,26.24,car
140,52,825.19,437.44,237.84,156.29,car
141,3,432.17,351.62,112.63,40.67,car
141,5,270.81,340.57,93.79,40.92,car
141,8,845.04,314.56,79.72,54.84,car
141,11,1113.5,290.46,28.72,24.41,car
141,12,1000.99,329.34,82.72,71.15,car
141,22,1108.41,270.25,54.69,14.86,car
141,26,1043.67,306.86,52.81,44.28,car
141,30,980.16,278.81,64.37,30.43,car
141,38,732.85,394.57,129.59,99.08,car
141,42,947.03,291.31,64.05,26.22,car
141,52,832.79,433.87,232.86,155.21,car
142,3,427.61,351.77,113.12,40.87,car
142,5,269.8,340.49,92.49,40.96,car
142,8,844.6,314.73,79.28,54.52,car
142,11,1113.69,290.26,28.72,24.5,car
142,12,1003.31,329.08,81.93,70.19,car
142,22,1108.32,270.23,54.86,14.91,car
142,26,1044.5,306.65,52.02,43.57,car
142,30,980.1,278.81,64.29,30.43,car
142,38,735.37,394.41,125.4,97.07,car
142,42,947.02,291.29,64.06,26.22,car
142,52,840.36,434.19,222.17,149.75,car
142,65,76.23,623.76,337.82,39.74,car
143,3,426.06,351.81,113.34,40.97,car
143,5,269.92,340.48,91.21,40.95,car
143,8,844.5,314.7,79.9,55.11,car
143,11,1113.71,290.24,28.63,24.48,car
143,12,1004.07,329,81.8,69.84,car
143,26,1044.8,306.59,51.76,43.3,car
143,30,980.1,278.81,64.23,30.43,car
143,38,736.62,394.44,123,96.32,car
143,42,947.02,291.29,64.06,26.23,car
143,52,843.5,434.43,217.09,147.85,car
143,65,76.8,623.5,341.27,39.95,car
144,3,421.8,351.98,112.17,40.55,car
144,5,269.12,340.42,88.78,40.72,car
144,8,844.09,314.92,79.75,55.15,car
144,11,1113.81,290.17,28.69,24.52,car
144,12,1003.96,328.57,82.16,70,car
144,26,1045.41,306.17,52.24,43.82,car
144,30,980.2,278.64,65.35,30.96,car
144,38,739.51,394.17,118.47,94.1,car
144,42,948.36,291.57,61.93,25.26,car
144,43,1144.87,307.84,39.2,55.9,car
144,52,850.94,432.5,213.04,146.62,car
144,65,70.37,616.54,395.18,46.55,car
145,3,420.24,352.04,111.87,40.45,car
145,5,269.45,340.42,86.8,40.61,car
145,8,844.05,314.99,79.6,55.17,car
145,11,1113.89,290.17,28.68,24.5,car
145,12,1003.8,328.35,82.48,70.15,car
145,26,1045.72,305.94,52.33,43.98,car
145,30,980.35,278.59,65.74,31.12,car
145,38,741.07,394.12,115.85,93.22,car
145,42,948.79,291.66,61.32,24.93,car
145,43,1145.04,307.68,38.8,56.01,car
145,52,851.9,429.75,212.63,148.16,car
145,65,70.11,614.28,410.2,48.66,car
146,3,415.87,351.79,110.64,39.8,car
146,5,267.71,340.27,85.02,40.87,car
146,8,843.64,315.42,78.55,54.36,car
146,11,1114.04,289.9,28.95,24.76,car
146,12,1003.91,328.89,81.94,69.71,car
146,26,1046.27,305.5,51.89,43.83,car
146,30,980.24,278.57,66,31.24,car
146,38,743.55,391.38,112.48,92.14,car
146,42,948.93,291.7,61.17,24.8,car
146,43,1145.44,307.93,38.28,55.82,car
146,52,862.39,428.69,204.24,143.36,car
146,65,63.29,609.38,461.28,55.67,car
147,3,411.94,351.91,111.78,40.15,car
147,5,267.38,339.8,83.23,41.29,car
147,8,843.03,315.65,78.44,54.17,car
147,11,1114.42,289.28,28.61,24.46,car
147,12,1005.18,328.2,81.08,68.96,car
147,26,1046.83,305.26,51.89,43.97,car
147,30,980.16,278.59,66.05,31.28,car
147,35,1091.46,302.27,33.44,27.2,car
147,38,744.07,388.51,111.09,92.83,car
147,42,948.95,291.72,61.2,24.76,car
147,43,1145.74,307.63,38.01,56.02,car
147,52,867.26,426.6,200.17,141.66,car
147,65,62.28,606,477.66,58.54,car
148,3,408.85,352.24,111.04,39.79,car
148,5,267.89,339.91,79.46,40.61,car
148,8,843.24,315.75,78.51,54.32,car
148,11,1115.24,288.96,28.16,24.03,car
148,12,1005.84,327.23,80.31,68.55,car
148,26,1047.52,306,51.47,43.66,car
148,30,980.1,278.59,66.06,31.3,car
148,35,1091.81,302.27,32.97,26.71,car
148,38,745.48,387.24,107.88,91.56,car
148,42,948.9,291.72,61.31,24.75,car
148,43,1146.03,307.68,37.67,56.01,car
148,52,870,423.41,199.05,142.7,car
148,65,72.67,603.17,485.16,60.63,car
149,3,407.76,352.36,110.92,39.67,car
149,5,268.74,339.94,76.88,40.4,car
149,8,843.39,315.85,78.38,54.29,car
149,11,1115.53,288.86,28.01,23.86,car
149,12,1006.32,327.41,79.78,68.06,car
149,26,1047.76,306.29,51.3,43.56,car
149,30,980.09,278.6,66.04,31.3,car
149,35,1092.26,302.08,32.68,26.48,car
149,38,746.33,386.8,105.97,91.22,car
149,42,948.84,291.72,61.43,24.75,car
149,43,1146.25,307.71,37.38,55.99,car
149,52,871.45,422.23,197.34,143.22,car
149,65,79.95,602.15,481.42,61.34,car
150,3,401.99,352.21,111.01,39.68,car
150,5,267.55,340.5,73.2,39.89,car
150,8,842.39,315.83,78.59,54.43,car
150,11,1115.83,288.68,27.91,23.78,car
150,12,1006.92,327.05,80.05,68.24,car
150,26,1048.56,306.38,51.2,43.38,car
150,30,980.05,278.6,66.06,31.32,car
150,38,747.8,386.24,103.14,90.01,car
150,42,947.85,291.53,63.83,25.76,car
150,43,1146.32,307.66,37.14,55.93,car
150,52,877.06,419.15,191.65,140.49,car
150,65,79.9,599.14,502.34,65.43,car
151,3,399.78,352.23,110.73,39.56,car
151,5,267.82,340.75,70.42,39.7,car
151,8,841.77,315.95,78.68,54.45,car
151,12,1007.02,326.82,80.34,68.47,car
151,26,1047.35,306.3,52.99,44.96,car
151,30,980.04,278.58,66.17,31.38,car
151,38,748.43,386.01,101.56,89.72,car
151,42,947.63,291.62,64.4,26.01,car
151,43,1146.37,307.86,36.7,55.39,car
151,52,879.4,418.16,190.13,140.59,car
151,65,84.29,598.27,500.48,66.56,car
152,3,394.86,352.06,110.96,39.64,car
152,5,268.02,340.72,67.42,39.42,car
152,8,840.84,316.12,79.02,54.66,car
152,12,1007.54,326.93,79.33,67.65,car
152,26,1049.69,305.51,50.47,42.6,car
152,30,981.64,278.82,62.75,29.66,car
152,38,749.21,384.21,101.53,90.91,car
152,42,947.59,291.7,64.51,26.06,car
152,43,1146.46,308.56,36.32,54.82,car
152,52,886.97,416.84,183.65,136.89,car
152,65,89.62,595.46,507.52,69.29,car
152,67,326.66,349.69,27.21,20.11,car
153,3,391.6,351.97,109.98,39.2,car
153,5,268.51,341.25,63.47,38.51,car
153,8,839.91,316.37,79.26,54.71,car
153,12,1007.02,326.8,79.45,67.98,car
153,26,1049.32,305.84,51.16,43.11,car
153,30,981.8,278.83,62.48,29.53,car
153,38,750.55,382.51,100.56,91.28,car
153,42,947.61,291.74,64.53,26.07,car
153,43,1146.56,308.88,36.1,54.49,car
153,52,890.55,415.04,180.09,135.24,car
153,65,97.68,592.1,511.68,71.85,car
153,67,326.3,350.49,26.4,19.52,car
154,3,388.9,352.07,108.02,38.25,car
154,5,268.42,341.46,60.28,38.05,car
154,8,839.71,316.68,79.1,54.4,car
154,12,1008.19,327.04,78.71,67.5,car
154,26,1050.67,305.03,49.88,41.75,car
154,38,752.7,382.1,97.11,89.13,car
154,42,947.62,291.76,64.52,26.07,car
154,43,1146.67,308.93,36.02,54.4,car
154,52,895.41,412.88,177.84,134.43,car
154,65,92.3,588.38,535.03,77.49,car
155,3,385.23,352.38,108.54,38.36,car
155,5,268.64,341.6,55.77,36.67,car
155,8,839.09,317.23,78.86,54.01,car
155,12,1009.31,327.7,77.57,66.56,car
155,26,1051.67,304.4,49.43,41.13,car
155,35,1093.56,301.69,33.46,27.34,car
155,38,752.78,380.65,95.88,88.76,car
155,42,947.61,291.75,64.53,26.08,car
155,43,1146.67,308.91,36.05,54.5,car
155,52,898.56,410.94,173.19,132.02,car
155,65,90.85,584.15,539.67,80.56,car
156,3,383.8,352.5,108.66,38.35,car
156,5,269.42,341.66,52.89,36.13,car
156,8,838.79,317.44,78.93,53.85,car
156,12,1009.71,327.96,77.17,66.25,car
156,26,1051.96,304.18,49.34,40.84,car
156,35,1093.71,301.7,33.36,27.42,car
156,38,752.97,380.15,95,88.63,car
156,42,947.61,291.75,64.52,26.08,car
156,43,1146.67,308.89,36.05,54.54,car
156,52,899.94,410.35,170.82,131.23,car
156,65,94.3,582.39,532.48,81.82,car
157,3,378.79,352.24,109.61,38.7,car
157,5,268.36,341.81,50.78,36.29,car
157,8,838.44,317.59,78.95,53.63,car
157,12,1010.33,326.81,76.84,65.72,car
157,26,1052.38,303.95,49.42,40.67,car
157,35,1094.26,301.53,33.24,27.45,car
157,38,753.31,380.83,91.16,85.2,car
157,42,947.63,291.75,64.5,26.08,car
157,43,1146.52,308.45,36.17,54.77,car
157,52,903.89,408.41,167.56,129.9,car
157,65,97.1,578.69,544.91,86.36,car
158,3,375.98,351.78,107.7,37.88,car
158,5,267.13,340.65,49.47,37.24,car
158,8,838.1,317.53,79.48,53.84,car
158,12,1011.4,326.79,76.28,65.12,car
158,26,1052.53,303.67,50.02,40.99,car
158,35,1094.68,301.16,33.44,27.71,car
158,38,752.93,380.58,90.03,84.33,car
158,42,947.64,291.75,64.47,26.07,car
158,43,1146.32,307.95,36.37,55.14,car
158,52,908.12,407.15,164.61,128.21,car
158,65,104.07,573.64,561.74,92.36,car
159,3,372.12,351.64,107.95,37.85,car
159,5,266.92,340.53,46.36,36.87,car
159,8,838.4,317.97,79.17,53.53,car
159,12,1011.72,326.85,75.69,64.41,car
159,26,1052.61,303.51,50.5,41.25,car
159,35,1095.29,301.21,32.93,27.4,car
159,38,751.4,379.4,89.93,84.46,car
159,42,947.67,291.76,64.41,26.05,car
159,43,1146.24,307.41,36.53,55.5,car
159,52,911.82,405.25,162.25,127.06,car
159,65,119.15,570.91,552.19,93.99,car
160,3,370.69,351.6,108.29,37.86,car
160,5,267.59,340.5,43.83,36.73,car
160,8,837.7,317.18,81.01,55.03,car
160,12,1011.74,326.8,75.66,64.19,car
160,26,1052.57,303.47,50.78,41.36,car
160,35,1095.53,301.24,32.68,27.28,car
160,38,750.12,378.91,90.93,85.54,car
160,42,947.68,291.76,64.38,26.05,car
160,43,1146.23,307.21,36.55,55.63,car
160,52,913.3,404.54,161,126.7,car
160,65,130.24,569.81,537.9,94.61,car
161,3,366.46,352.01,107.5,37.55,car
161,5,258.98,338.58,44.8,38.58,car
161,8,837.12,316.74,81.08,55.18,car
161,12,1012.29,326.67,75.19,63.79,car
161,26,1051.92,303.04,52.96,43.23,car
161,35,1096.22,300.79,32.86,27.62,car
161,38,749.79,376.87,90.29,85.14,car
161,42,947.71,291.76,64.35,26.04,car
161,43,1146.26,306.85,36.64,55.92,car
161,52,919.77,403.1,154.57,121.87,car
161,65,135.68,564.13,546.12,99.82,car
162,3,364.97,352.16,107.32,37.45,car
162,5,256.14,337.89,44.48,39.26,car
162,8,836.96,316.56,81.05,55.26,car
162,26,1051.7,302.89,53.72,43.92,car
162,35,1096.53,300.63,32.82,27.75,car
162,38,749.74,376.17,89.94,85,car
162,42,947.73,291.77,64.32,26.03,car
162,43,1146.21,306.68,36.71,56.03,car
162,52,922.24,402.66,151.88,119.93,car
162,65,143.75,562.01,537.37,101.87,car
163,3,360.72,352,106.75,37.14,car
163,5,253.67,337.57,44.59,39.36,car
163,8,837.8,317.4,79.06,53.85,car
163,12,1010.76,324.72,77.65,66.12,car
163,26,1052.27,304.25,53.13,43.47,car
163,35,1096.73,300.2,32.91,27.97,car
163,38,745.99,373.26,90.85,85.6,car
163,42,947.75,291.77,64.3,26.02,car
163,43,1146.6,307.79,36.18,55.29,car
163,52,923.85,399.11,153.95,122.72,car
163,65,156.26,559.43,534.29,104.98,car
164,3,356.58,352.25,106.67,37.11,car
164,8,837.98,317.65,78.43,53.38,car
164,12,1011.58,324.73,75.89,64.62,car
164,26,1052.08,303.04,53.76,44.02,car
164,35,1096.91,299.78,33.08,28.28,car
164,38,743.54,371.79,91.22,85.59,car
164,42,947.76,291.78,64.29,26.02,car
164,43,1146.71,308.11,35.95,54.97,car
164,52,926.76,397.99,151.3,121.17,car
164,65,169.17,557.13,528.52,107.77,car
165,3,353.5,352.3,106.25,36.93,car
165,8,836.87,317.08,79.4,53.9,car
165,12,1011.89,323.95,75.78,64.58,car
165,26,1052.5,303.74,53.35,43.6,car
165,35,1097.08,299.39,33.37,28.67,car
165,38,741.98,371.12,91.22,85.09,car
165,42,948.72,292.02,61.96,24.99,car
165,43,1146.9,308.69,35.57,54.35,car
165,52,929.54,397.21,148.89,119.78,car
165,65,177.55,554.1,525.42,111.11,car
166,3,352.39,352.3,106.22,36.89,car
166,8,836.88,317.11,79.7,54.15,car
166,12,1012,323.7,75.69,64.54,car
166,26,1052.59,304.01,53.24,43.45,car
166,35,1097.16,299.2,33.43,28.84,car
166,38,741.28,370.91,91.5,84.91,car
166,42,949.04,292.12,61.17,24.6,car
166,43,1146.94,308.9,35.46,54.13,car
166,52,930.75,397.05,147.62,119.21,car
166,65,185.73,552.69,514.03,112.51,car
167,3,348.15,351.76,106.49,36.94,car
167,8,836.05,316.95,79.99,54.19,car
167,12,1012.13,321.68,78.37,67.48,car
167,26,1053.83,302.96,52.74,43.05,car
167,35,1098.22,299.34,32.58,28.14,car
167,38,740.29,370.4,90.89,83.86,car
167,42,949.11,292.16,60.96,24.45,car
167,43,1146.97,308.97,35.4,54.04,car
167,52,934.89,394.94,143.31,116.17,car
167,65,192.76,547.87,520.27,118.26,car
168,3,346.69,351.55,106.65,36.95,car
168,8,836.12,317.06,80.13,54.33,car
168,12,1012.35,320.95,78.95,68.57,car
168,26,1054.26,302.5,52.64,43,car
168,35,1098.63,299.39,32.26,27.87,car
168,38,739.85,370.25,90.84,83.37,car
168,42,949.1,292.17,60.98,24.4,car
168,52,936.57,394.25,141.45,115.01,car
168,65,203.38,546.34,507.55,119.43,car
169,3,341.74,351.47,106.95,37.11,car
169,8,835.53,317.14,80.76,54.77,car
169,12,1013.56,320.21,77.68,67.88,car
169,26,1055.71,302.22,50.97,41.66,car
169,35,1099.57,299.08,31.5,27.1,car
169,38,738.26,370.58,89.5,81.29,car
169,42,949.01,292.17,61.11,24.4,car
169,52,936.67,391.17,143.38,118.06,car
169,65,218.27,543.32,499.88,121.92,car
170,3,340.45,351.07,106.74,37,car
170,8,835.35,317.18,80.96,54.92,car
170,12,1014.11,319.87,76.97,67.61,car
170,26,1056.41,302.14,50.25,41.12,car
170,35,1099.89,298.96,31.28,26.8,car
170,38,737.5,370.79,89.42,80.46,car
170,42,948.94,292.17,61.23,24.41,car
170,52,937.17,390.02,143.21,119.29,car
170,65,228.89,542.27,486.63,122.75,car
171,3,335.3,351.05,108.34,37.7,car
171,8,835.59,317.49,80.35,54.53,car
171,12,1015.58,320.42,74.82,65.74,car
171,26,1057.1,302.88,50.14,41.08,car
171,35,1100.51,298.87,31.08,26.56,car
171,38,734.66,368.83,90.8,81.02,car
171,42,948.86,292.18,61.36,24.42,car
171,43,1148.5,312.03,33.57,50.82,car
171,52,939.5,387.48,141.12,118.88,car
171,65,243.95,538.77,479.4,125.56,car
172,3,333.56,351.03,108.82,37.99,car
172,8,835.7,317.64,80.1,54.37,car
172,12,1016.11,320.72,73.96,65,car
172,26,1057.36,303.16,50.09,41.07,car
172,35,1100.69,298.83,31.1,26.51,car
172,38,733.39,368.08,91.84,81.35,car
172,42,948.8,292.18,61.47,24.43,car
172,43,1148.51,312.3,33.61,50.53,car
172,52,940.75,386.61,139.52,118.73,car
172,65,254.98,537.56,465.88,126.4,car
173,3,333.12,351.03,108.81,38.11,car
173,8,835.75,317.7,79.99,54.31,car
173,12,1016.29,320.85,73.65,64.73,car
173,26,1057.44,303.27,50.05,41.08,car
173,35,1100.72,298.81,31.15,26.49,car
173,38,732.76,367.83,92.61,81.5,car
173,42,948.74,292.18,61.57,24.43,car
173,43,1148.46,312.39,33.75,50.43,car
173,52,941.51,386.34,138.19,118.7,car
173,65,263.53,537.2,451.51,126.62,car
174,3,328.78,351.31,105.02,36.68,car
174,8,835.32,318.05,80.07,54.29,car
174,12,1017.34,320.85,71.2,62.48,car
174,26,1058.38,303.19,49.58,40.73,car
174,30,981.94,278.89,62.35,29.37,car
174,35,1101.33,298.5,31.68,27.02,car
174,38,729.91,366.05,92.34,80.59,car
174,42,948.69,292.18,61.7,24.45,car
174,43,1148.45,312.75,33.77,50.16,car
174,52,947.31,385.63,132.9,114.64,car
174,65,277.29,533.12,451.33,131.21,car
175,3,327.18,351.41,103.74,36.15,car
175,8,835.1,318.16,80.19,54.31,car
175,12,1017.67,320.84,70.41,61.69,car
175,26,1058.64,303.05,49.59,40.8,car
175,30,981.87,278.89,62.52,29.38,car
175,35,1101.65,298.39,31.77,27.17,car
175,38,728.68,365.36,92.62,80.23,car
175,42,948.64,292.17,61.78,24.46,car
175,43,1148.41,312.9,33.86,50.04,car
175,52,949.56,385.42,130.63,113.12,car
175,65,286.99,531.61,442.05,132.93,car
176,3,321.99,350.88,104.53,36.42,car
176,8,834.41,318.22,80.25,54.34,car
176,12,1017.66,320.3,70.9,62.17,car
176,26,1058.75,302.57,50.09,41.27,car
176,30,981.89,278.89,62.5,29.37,car
176,35,1101.57,297.47,32.23,27.66,car
176,38,726.3,364.12,93.1,79.98,car
176,42,948.6,292.17,61.87,24.48,car
176,43,1148.43,313.04,33.94,49.96,car
176,52,952.32,382.89,130.34,113.97,car
176,65,299.56,529.74,432.98,134.76,car
177,3,320.17,350.7,104.83,36.53,car
177,8,834.2,318.29,80.21,54.29,car
177,12,1017.65,320.11,71.09,62.37,car
177,26,1058.8,302.45,50.21,41.42,car
177,35,1101.59,297.15,32.37,27.85,car
177,38,725.16,363.54,93.84,80.04,car
177,42,948.56,292.17,61.95,24.49,car
177,43,1148.42,313.08,34.04,49.95,car
177,52,953.61,382,129.63,114.37,car
177,65,308.28,529.03,421.54,135.49,car
178,3,317.06,350.52,103.94,36.25,car
178,8,834.04,318.72,79.68,53.84,car
178,12,1018.31,320.18,70.8,62.02,car
178,26,1059.66,302.81,49.57,40.77,car
178,35,1101.69,296.4,32.76,28.23,car
178,38,722.33,362.08,93.9,79.37,car
178,42,948.54,292.17,61.98,24.49,car
178,43,1148.29,312.95,34.27,50.15,car
178,52,956.45,381.04,125.89,111.65,car
178,65,320.4,523.82,420.06,139.75,car
179,3,316.04,350.48,103.51,36.12,car
179,8,833.96,319.11,80.49,54.21,car
179,12,1018.49,320.21,70.76,61.91,car
179,26,1059.58,302.27,48.94,40.24,car
179,30,980.26,278.85,66.07,31.13,car
179,35,1101.68,296.1,32.96,28.45,car
179,38,721.09,361.55,94.42,79.18,car
179,42,948.52,292.17,62.02,24.49,car
179,43,1148.2,312.88,34.42,50.25,car
179,52,957.65,380.77,124.13,110.6,car
179,65,328.98,522.02,411.11,141.24,car
180,3,311.1,349.81,104.72,36.56,car
180,8,833.4,319.03,80.13,53.88,car
180,12,1019.37,320.41,69.67,60.75,car
180,26,1060.39,302.58,48.7,39.85,car
180,30,980.17,278.82,66.4,31.34,car
180,35,1101.92,295.8,33.08,28.55,car
180,38,719.27,361.66,93.82,78,car
180,42,948.5,292.17,62.05,24.49,car
180,43,1147.52,311.98,34.7,50.57,car
180,52,960.12,379.32,121.26,108.54,car
180,65,338.45,517.68,410.81,146.31,car
181,3,307.84,349.85,103.73,36.19,car
181,8,833.26,318.93,80.13,53.82,car
181,12,1020.16,320.43,69.13,60.02,car
